Date,Price,Open,High,Low,Vol.,Change %,CPIAUCSL
2011-05-13,"1,493.60","1,506.50","1,516.40","1,482.00",184.88K,-0.88%,224.806
2011-05-12,"1,506.80","1,499.20","1,509.70","1,477.60",207.43K,0.36%,224.806
2011-05-11,"1,501.40","1,515.90","1,526.80","1,495.40",198.03K,-1.02%,224.806
2011-05-10,"1,516.90","1,512.50","1,520.00","1,505.20",149.35K,0.91%,224.806
2011-05-09,"1,503.20","1,496.60","1,513.90","1,489.00",153.91K,0.78%,224.806
2011-05-06,"1,491.60","1,475.90","1,498.50","1,471.10",264.80K,0.69%,224.806
2011-05-05,"1,481.40","1,517.00","1,522.10","1,462.50",334.05K,-2.24%,224.806
2011-05-04,"1,515.30","1,537.70","1,543.50","1,505.50",242.22K,-1.63%,224.806
2011-05-03,"1,540.40","1,545.20","1,551.40","1,516.20",206.73K,-1.07%,224.806
2011-05-02,"1,557.10","1,566.80","1,577.40","1,540.30",211.66K,0.04%,224.806
2011-04-29,"1,556.40","1,535.30","1,569.80","1,532.10",157.18K,1.65%,224.093
2011-04-28,"1,531.20","1,527.80","1,538.80","1,523.90",183.54K,0.93%,224.093
2011-04-27,"1,517.10","1,506.90","1,530.70","1,503.30",170.04K,0.90%,224.093
2011-04-26,"1,503.50","1,507.20","1,508.50","1,492.00",145.62K,-0.37%,224.093
2011-04-25,"1,509.10","1,510.70","1,519.20","1,502.20",123.69K,0.35%,224.093
2011-04-21,"1,503.80","1,502.00","1,509.60","1,500.40",127.27K,0.33%,224.093
2011-04-20,"1,498.90","1,496.10","1,506.50","1,493.80",147.87K,0.25%,224.093
2011-04-19,"1,495.10","1,496.60","1,500.50","1,488.20",131.69K,0.15%,224.093
2011-04-18,"1,492.90","1,488.00","1,498.60","1,477.80",199.12K,0.46%,224.093
2011-04-15,"1,486.00","1,476.60","1,489.10","1,472.20",160.62K,0.92%,224.093
2011-04-14,"1,472.40","1,458.10","1,476.70","1,453.20",166.79K,1.15%,224.093
2011-04-13,"1,455.60","1,454.00","1,463.70","1,452.00",121.24K,0.14%,224.093
2011-04-12,"1,453.60","1,465.20","1,468.50","1,445.00",186.45K,-0.99%,224.093
2011-04-11,"1,468.10","1,476.30","1,478.00","1,460.20",110.66K,-0.41%,224.093
2011-04-08,"1,474.10","1,459.80","1,476.40","1,457.70",123.69K,1.01%,224.093
2011-04-07,"1,459.30","1,460.10","1,466.50","1,453.70",109.29K,0.05%,224.093
2011-04-06,"1,458.50","1,458.20","1,463.70","1,452.50",131.98K,0.41%,224.093
2011-04-05,"1,452.50","1,435.60","1,458.60","1,431.00",166.36K,1.36%,224.093
2011-04-04,"1,433.00","1,430.00","1,440.30","1,429.10",83.87K,0.29%,224.093
2011-04-01,"1,428.90","1,433.80","1,437.80","1,413.50",165.28K,-0.76%,224.093
2011-03-31,"1,439.90","1,424.40","1,441.00","1,421.70",129.31K,1.05%,223.046
2011-03-30,"1,424.90","1,420.20","1,431.70","1,413.10",160.22K,0.61%,223.046
2011-03-29,"1,416.20","1,421.00","1,423.50","1,411.00",135.79K,-0.26%,223.046
2011-03-28,"1,419.90","1,428.50","1,430.00","1,410.10",178.88K,-0.44%,223.046
2011-03-25,"1,426.20","1,433.50","1,438.10","1,422.00",182.74K,-0.61%,223.046
2011-03-24,"1,434.90","1,438.00","1,448.60","1,423.70",187.09K,-0.22%,223.046
2011-03-23,"1,438.00","1,428.90","1,441.20","1,425.80",138.33K,0.73%,223.046
2011-03-22,"1,427.60","1,427.30","1,432.30","1,419.50",124.76K,0.08%,223.046
2011-03-21,"1,426.40","1,424.20","1,435.10","1,423.50",129.78K,0.73%,223.046
2011-03-18,"1,416.10","1,404.90","1,424.10","1,402.20",135.87K,0.85%,223.046
2011-03-17,"1,404.20","1,400.00","1,405.40","1,386.80",109.18K,0.58%,223.046
2011-03-16,"1,396.10","1,394.80","1,406.60","1,392.30",151.89K,0.24%,223.046
2011-03-15,"1,392.80","1,428.90","1,429.00","1,380.70",248.09K,-2.25%,223.046
2011-03-14,"1,424.90","1,421.90","1,433.50","1,418.20",107.16K,0.22%,223.046
2011-03-11,"1,421.80","1,411.80","1,424.60","1,404.80",171.58K,0.66%,223.046
2011-03-10,"1,412.50","1,431.10","1,431.80","1,403.00",204.14K,-1.20%,223.046
2011-03-09,"1,429.60","1,429.70","1,436.80","1,423.20",126.01K,0.17%,223.046
2011-03-08,"1,427.20","1,432.30","1,437.20","1,423.60",129.91K,-0.51%,223.046
2011-03-07,"1,434.50","1,435.00","1,445.70","1,428.30",170.66K,0.41%,223.046
2011-03-04,"1,428.60","1,415.70","1,434.00","1,413.80",141.35K,0.86%,223.046
2011-03-03,"1,416.40","1,436.50","1,436.90","1,410.60",202.80K,-1.48%,223.046
2011-03-02,"1,437.70","1,434.90","1,441.00","1,428.20",160.58K,0.45%,223.046
2011-03-01,"1,431.20","1,411.60","1,435.60","1,409.80",169.54K,1.51%,223.046
2011-02-28,"1,409.90","1,411.20","1,417.00","1,405.20",115.32K,0.04%,221.898
2011-02-25,"1,409.30","1,401.90","1,412.40","1,400.10",120.51K,-0.46%,221.898
2011-02-24,"1,415.80","1,412.10","1,418.80","1,392.20",187.39K,0.13%,221.898
2011-02-23,"1,414.00","1,399.40","1,417.30","1,396.00",153.79K,0.92%,221.898
2011-02-21,"1,401.10","1,390.10","1,411.50","1,390.10",222.81K,0.90%,221.898
2011-02-18,"1,388.60","1,385.40","1,392.60","1,382.00",113.56K,0.25%,221.898
2011-02-17,"1,385.10","1,376.50","1,385.80","1,374.60",97.40K,0.73%,221.898
2011-02-16,"1,375.10","1,374.30","1,382.70","1,368.30",133.59K,0.07%,221.898
2011-02-15,"1,374.10","1,362.10","1,377.50","1,361.30",111.11K,0.66%,221.898
2011-02-14,"1,365.10","1,358.20","1,367.50","1,354.40",102.41K,0.35%,221.898
2011-02-11,"1,360.40","1,364.00","1,369.70","1,354.30",128.13K,-0.15%,221.898
2011-02-10,"1,362.50","1,364.20","1,366.80","1,351.40",120.57K,-0.22%,221.898
2011-02-09,"1,365.50","1,363.80","1,367.70","1,358.30",109.18K,0.10%,221.898
2011-02-08,"1,364.10","1,352.90","1,368.70","1,348.90",135.35K,1.18%,221.898
2011-02-07,"1,348.20","1,348.10","1,354.50","1,344.10",79.09K,-0.06%,221.898
2011-02-04,"1,349.00","1,356.40","1,361.00","1,345.50",141.18K,-0.30%,221.898
2011-02-03,"1,353.00","1,336.00","1,356.60","1,325.40",189.23K,1.57%,221.898
2011-02-02,"1,332.10","1,343.50","1,345.60","1,327.30",109.74K,-0.61%,221.898
2011-02-01,"1,340.30","1,334.00","1,344.10","1,326.00",146.59K,0.43%,221.898
2011-01-31,"1,334.50","1,338.80","1,347.20","1,323.60",156.13K,-0.54%,221.187
2011-01-28,"1,341.70","1,314.90","1,348.00","1,309.10",251.01K,1.77%,221.187
2011-01-27,"1,318.40","1,345.90","1,347.50","1,309.70",210.70K,-1.10%,221.187
2011-01-26,"1,333.00","1,331.50","1,346.40","1,324.30",208.00K,0.05%,221.187
2011-01-25,"1,332.30","1,333.80","1,338.00","1,321.90",227.63K,-0.91%,221.187
2011-01-24,"1,344.50","1,343.00","1,352.40","1,331.80",182.11K,0.26%,221.187
2011-01-21,"1,341.00","1,345.50","1,349.70","1,337.00",161.57K,-0.41%,221.187
2011-01-20,"1,346.50","1,369.90","1,370.90","1,342.40",242.89K,-1.73%,221.187
2011-01-19,"1,370.20","1,367.80","1,378.90","1,365.50",137.09K,0.15%,221.187
2011-01-17,"1,368.20","1,361.20","1,376.00","1,356.80",165.11K,0.57%,221.187
2011-01-14,"1,360.50","1,373.60","1,377.80","1,354.60",200.39K,-1.91%,221.187
2011-01-13,"1,387.00","1,387.10","1,392.90","1,369.10",202.00K,0.09%,221.187
2011-01-12,"1,385.80","1,381.10","1,389.00","1,376.30",147.50K,0.11%,221.187
2011-01-11,"1,384.30","1,375.70","1,386.80","1,372.40",152.15K,0.74%,221.187
2011-01-10,"1,374.10","1,369.80","1,376.40","1,365.00",118.86K,0.38%,221.187
2011-01-07,"1,368.90","1,371.70","1,379.00","1,352.70",223.83K,-0.20%,221.187
2011-01-06,"1,371.70","1,376.40","1,380.00","1,364.30",173.24K,-0.15%,221.187
2011-01-05,"1,373.70","1,380.70","1,385.20","1,364.00",202.34K,-0.37%,221.187
2011-01-04,"1,378.80","1,414.80","1,417.80","1,375.00",211.91K,-3.10%,221.187
2011-01-03,"1,422.90","1,420.40","1,424.40","1,413.10",77.20K,0.11%,221.187
2010-12-31,"1,421.40","1,405.00","1,422.00","1,404.60",44.81K,1.10%,220.472
2010-12-30,"1,405.90","1,412.20","1,415.40","1,403.50",64.92K,-0.54%,220.472
2010-12-29,"1,413.50","1,406.90","1,414.90","1,401.50",75.10K,0.56%,220.472
2010-12-28,"1,405.60","1,384.20","1,407.50","1,383.10",105.80K,1.64%,220.472
2010-12-27,"1,382.90","1,378.90","1,387.00","1,372.70",44.35K,0.17%,220.472
2010-12-23,"1,380.50","1,386.10","1,389.00","1,372.60",81.03K,-0.50%,220.472
2010-12-22,"1,387.40","1,386.30","1,391.70","1,383.50",61.95K,-0.10%,220.472
2010-12-21,"1,388.80","1,386.10","1,393.00","1,381.40",83.43K,0.19%,220.472
2010-12-20,"1,386.10","1,378.90","1,388.90","1,376.60",96.16K,0.50%,220.472
2010-12-17,"1,379.20","1,370.40","1,379.80","1,365.40",104.81K,0.60%,220.472
2010-12-16,"1,371.00","1,378.90","1,387.30","1,361.60",179.53K,-1.10%,220.472
2010-12-15,"1,386.20","1,396.70","1,398.00","1,378.20",151.37K,-1.29%,220.472
2010-12-14,"1,404.30","1,395.20","1,408.90","1,392.40",134.95K,0.45%,220.472
2010-12-13,"1,398.00","1,385.00","1,400.20","1,380.80",112.38K,0.95%,220.472
2010-12-10,"1,384.90","1,388.30","1,393.00","1,372.70",133.23K,-0.57%,220.472
2010-12-09,"1,392.80","1,383.00","1,395.60","1,381.10",125.99K,0.69%,220.472
2010-12-08,"1,383.20","1,401.30","1,405.40","1,372.10",218.90K,-1.83%,220.472
2010-12-07,"1,409.00","1,426.00","1,432.50","1,396.70",206.64K,-0.50%,220.472
2010-12-06,"1,416.10","1,415.10","1,429.40","1,409.80",144.12K,0.70%,220.472
2010-12-03,"1,406.20","1,387.10","1,417.00","1,385.30",159.64K,1.22%,220.472
2010-12-02,"1,389.30","1,387.60","1,399.70","1,383.80",134.39K,0.07%,220.472
2010-12-01,"1,388.30","1,387.70","1,398.30","1,383.00",163.76K,0.16%,220.472
2010-11-30,"1,386.10","1,368.50","1,391.10","1,364.00",169.68K,1.36%,219.59
2010-11-29,"1,367.50","1,365.00","1,370.70","1,354.50",184.84K,0.37%,219.59
2010-11-25,"1,362.40","1,372.00","1,374.90","1,350.10",138.42K,-0.77%,219.59
2010-11-24,"1,373.00","1,377.10","1,381.00","1,368.70",189.89K,-0.33%,219.59
2010-11-23,"1,377.60","1,365.80","1,382.90","1,355.60",249.52K,1.46%,219.59
2010-11-22,"1,357.80","1,357.00","1,367.40","1,347.90",182.13K,0.41%,219.59
2010-11-19,"1,352.30","1,353.80","1,362.90","1,341.00",166.01K,-0.05%,219.59
2010-11-18,"1,353.00","1,336.00","1,359.00","1,334.00",197.60K,1.20%,219.59
2010-11-17,"1,336.90","1,341.00","1,344.60","1,330.10",174.18K,-0.11%,219.59
2010-11-16,"1,338.40","1,359.80","1,364.30","1,329.00",296.97K,-2.20%,219.59
2010-11-15,"1,368.50","1,371.00","1,376.60","1,354.80",199.64K,0.22%,219.59
2010-11-12,"1,365.50","1,408.30","1,410.00","1,359.30",301.69K,-2.69%,219.59
2010-11-11,"1,403.30","1,403.00","1,417.60","1,396.50",178.47K,0.29%,219.59
2010-11-10,"1,399.30","1,392.90","1,410.00","1,383.40",281.25K,-0.77%,219.59
2010-11-09,"1,410.10","1,410.00","1,424.30","1,382.20",310.22K,0.49%,219.59
2010-11-08,"1,403.20","1,397.00","1,410.40","1,386.60",176.90K,0.39%,219.59
2010-11-05,"1,397.70","1,392.50","1,398.70","1,371.90",241.40K,1.06%,219.59
2010-11-04,"1,383.10","1,349.00","1,393.40","1,346.70",241.40K,3.40%,219.59
2010-11-03,"1,337.60","1,357.30","1,364.80","1,325.50",258.03K,-1.42%,219.59
2010-11-02,"1,356.90","1,351.60","1,359.90","1,350.20",116.11K,0.47%,219.59
2010-11-01,"1,350.60","1,359.70","1,366.40","1,349.10",126.69K,-0.52%,219.59
2010-10-29,"1,357.60","1,344.50","1,359.80","1,335.20",167.82K,1.12%,219.035
2010-10-28,"1,342.50","1,325.30","1,346.20","1,322.90",148.66K,1.50%,219.035
2010-10-27,"1,322.60","1,340.40","1,343.70","1,318.60",160.01K,-1.20%,219.035
2010-10-26,"1,338.60","1,340.30","1,343.80","1,328.10",156.54K,-0.02%,219.035
2010-10-25,"1,338.90","1,329.30","1,349.50","1,329.30",149.22K,1.04%,219.035
2010-10-22,"1,325.10","1,325.80","1,328.80","1,315.60",147.23K,-0.04%,219.035
2010-10-21,"1,325.60","1,345.20","1,349.60","1,318.20",209.17K,-1.38%,219.035
2010-10-20,"1,344.20","1,334.40","1,348.10","1,331.10",162.77K,0.61%,219.035
2010-10-19,"1,336.00","1,370.60","1,371.70","1,328.40",252.50K,-2.63%,219.035
2010-10-18,"1,372.10","1,371.00","1,375.60","1,353.20",134.15K,0.01%,219.035
2010-10-15,"1,372.00","1,381.70","1,386.40","1,362.70",196.83K,-0.41%,219.035
2010-10-14,"1,377.60","1,372.60","1,388.10","1,371.10",184.98K,0.52%,219.035
2010-10-13,"1,370.50","1,351.50","1,375.70","1,350.00",182.48K,1.77%,219.035
2010-10-12,"1,346.70","1,354.90","1,356.30","1,341.40",135.28K,-0.57%,219.035
2010-10-11,"1,354.40","1,348.90","1,356.30","1,341.10",107.01K,0.68%,219.035
2010-10-08,"1,345.30","1,334.20","1,350.80","1,325.60",190.66K,0.77%,219.035
2010-10-07,"1,335.00","1,350.50","1,366.00","1,326.50",267.43K,-0.94%,219.035
2010-10-06,"1,347.70","1,341.30","1,351.00","1,340.00",136.38K,0.55%,219.035
2010-10-05,"1,340.30","1,316.10","1,342.90","1,313.30",148.41K,1.78%,219.035
2010-10-04,"1,316.80","1,319.70","1,321.30","1,313.40",76.02K,-0.08%,219.035
2010-10-01,"1,317.80","1,309.60","1,322.00","1,307.30",114.68K,0.63%,219.035
2010-09-30,"1,309.60","1,310.80","1,317.50","1,297.00",166.31K,-0.05%,218.275
2010-09-29,"1,310.30","1,310.80","1,314.80","1,306.10",118.74K,0.15%,218.275
2010-09-28,"1,308.30","1,296.80","1,311.80","1,276.20",205.18K,0.75%,218.275
2010-09-27,"1,298.60","1,299.20","1,301.30","1,295.20",76.83K,0.04%,218.275
2010-09-24,"1,298.10","1,293.80","1,301.60","1,290.60",110.50K,0.14%,218.275
2010-09-23,"1,296.30","1,292.70","1,297.50","1,288.20",106.55K,0.33%,218.275
2010-09-22,"1,292.10","1,288.70","1,298.00","1,287.50",124.14K,1.40%,218.275
2010-09-21,"1,274.30","1,280.40","1,292.40","1,272.00",147.88K,-0.51%,218.275
2010-09-20,"1,280.80","1,277.70","1,285.20","1,275.60",81.22K,0.26%,218.275
2010-09-17,"1,277.50","1,276.80","1,284.40","1,273.00",99.45K,0.29%,218.275
2010-09-16,"1,273.80","1,269.10","1,279.50","1,266.10",99.89K,0.40%,218.275
2010-09-15,"1,268.70","1,270.20","1,273.50","1,264.50",102.68K,-0.24%,218.275
2010-09-14,"1,271.70","1,246.60","1,276.50","1,246.00",170.22K,1.97%,218.275
2010-09-13,"1,247.10","1,247.30","1,251.00","1,242.30",77.44K,0.05%,218.275
2010-09-10,"1,246.50","1,245.80","1,253.00","1,237.90",103.13K,-0.35%,218.275
2010-09-09,"1,250.90","1,256.70","1,260.50","1,243.50",119.78K,-0.52%,218.275
2010-09-08,"1,257.50","1,257.30","1,264.70","1,254.60",107.21K,-0.14%,218.275
2010-09-06,"1,259.30","1,250.30","1,261.60","1,246.40",109.66K,0.66%,218.275
2010-09-03,"1,251.10","1,253.20","1,255.60","1,239.20",107.02K,-0.18%,218.275
2010-09-02,"1,253.40","1,245.60","1,255.20","1,245.30",73.90K,0.42%,218.275
2010-09-01,"1,248.10","1,250.30","1,256.60","1,244.10",109.81K,-0.18%,218.275
2010-08-31,"1,250.30","1,238.70","1,251.80","1,233.50",109.43K,0.90%,217.923
2010-08-30,"1,239.20","1,238.90","1,240.40","1,235.00",38.82K,0.11%,217.923
2010-08-27,"1,237.90","1,239.10","1,244.20","1,233.50",86.01K,0.02%,217.923
2010-08-26,"1,237.70","1,242.40","1,246.00","1,235.10",78.45K,-0.29%,217.923
2010-08-25,"1,241.30","1,232.10","1,243.40","1,230.90",107.82K,0.64%,217.923
2010-08-24,"1,233.40","1,227.30","1,237.50","1,211.70",136.56K,0.40%,217.923
2010-08-23,"1,228.50","1,229.20","1,234.00","1,223.50",56.77K,-0.02%,217.923
2010-08-20,"1,228.80","1,234.20","1,235.60","1,223.60",74.83K,-0.53%,217.923
2010-08-19,"1,235.40","1,231.00","1,239.50","1,229.50",86.56K,0.32%,217.923
2010-08-18,"1,231.40","1,226.80","1,234.40","1,218.90",100.67K,0.25%,217.923
2010-08-17,"1,228.30","1,227.00","1,231.10","1,224.30",59.88K,0.17%,217.923
2010-08-16,"1,226.20","1,216.50","1,229.50","1,216.20",79.25K,0.79%,217.923
2010-08-13,"1,216.60","1,216.10","1,219.80","1,212.30",73.01K,-0.01%,217.923
2010-08-12,"1,216.70","1,200.60","1,218.50","1,199.50",124.75K,1.46%,217.923
2010-08-11,"1,199.20","1,206.90","1,210.20","1,194.20",117.46K,0.10%,217.923
2010-08-10,"1,198.00","1,203.30","1,209.90","1,192.50",101.15K,-0.38%,217.923
2010-08-09,"1,202.60","1,206.30","1,212.10","1,201.10",69.57K,-0.22%,217.923
2010-08-06,"1,205.30","1,197.40","1,213.30","1,194.50",105.72K,0.50%,217.923
2010-08-05,"1,199.30","1,197.00","1,202.80","1,192.00",76.53K,0.28%,217.923
2010-08-04,"1,195.90","1,188.10","1,205.50","1,187.00",119.10K,0.71%,217.923
2010-08-03,"1,187.50","1,184.80","1,193.00","1,181.60",67.04K,0.18%,217.923
2010-08-02,"1,185.40","1,183.80","1,193.90","1,176.70",89.85K,0.13%,217.923
2010-07-30,"1,183.90","1,170.80","1,185.80","1,168.00",119.04K,1.08%,217.605
2010-07-29,"1,171.20","1,165.80","1,172.00","1,161.60",113.13K,0.93%,217.605
2010-07-28,"1,160.40","1,161.10","1,165.00","1,155.60",206.83K,0.21%,217.605
2010-07-27,"1,158.00","1,182.70","1,186.50","1,156.90",235.88K,-2.12%,217.605
2010-07-26,"1,183.10","1,188.00","1,194.80","1,178.60",193.66K,-0.40%,217.605
2010-07-23,"1,187.80","1,195.10","1,203.90","1,183.40",137.64K,-0.65%,217.605
2010-07-22,"1,195.60","1,184.10","1,201.20","1,180.70",134.69K,0.32%,217.605
2010-07-21,"1,191.80","1,191.80","1,198.00","1,183.00",146.98K,0.01%,217.605
2010-07-20,"1,191.70","1,183.20","1,193.70","1,175.10",144.27K,0.83%,217.605
2010-07-19,"1,181.90","1,193.70","1,194.70","1,176.90",119.21K,-0.53%,217.605
2010-07-16,"1,188.20","1,209.00","1,210.90","1,185.80",145.70K,-1.66%,217.605
2010-07-15,"1,208.30","1,208.10","1,217.30","1,203.70",102.20K,0.11%,217.605
2010-07-14,"1,207.00","1,212.00","1,218.20","1,202.50",107.46K,-0.54%,217.605
2010-07-13,"1,213.50","1,197.70","1,218.80","1,196.50",110.46K,1.23%,217.605
2010-07-12,"1,198.70","1,212.30","1,213.50","1,196.10",96.04K,-0.92%,217.605
2010-07-09,"1,209.80","1,198.50","1,214.10","1,194.60",110.47K,1.15%,217.605
2010-07-08,"1,196.10","1,202.90","1,208.20","1,187.30",123.08K,-0.23%,217.605
2010-07-07,"1,198.90","1,194.00","1,204.40","1,185.00",126.92K,0.32%,217.605
2010-07-05,"1,195.10","1,212.20","1,215.10","1,189.50",148.11K,-1.04%,217.605
2010-07-02,"1,207.70","1,199.00","1,214.00","1,198.80",119.62K,0.08%,217.605
2010-07-01,"1,206.70","1,243.00","1,244.80","1,196.00",257.84K,-3.15%,217.605
2010-06-30,"1,245.90","1,241.60","1,248.80","1,235.10",110.72K,0.28%,217.199
2010-06-29,"1,242.40","1,239.00","1,246.00","1,227.60",148.82K,0.31%,217.199
2010-06-28,"1,238.60","1,255.80","1,263.70","1,235.90",146.27K,-1.40%,217.199
2010-06-25,"1,256.20","1,244.50","1,259.50","1,241.60",91.01K,0.83%,217.199
2010-06-24,"1,245.90","1,237.60","1,249.50","1,228.00",130.03K,0.90%,217.199
2010-06-23,"1,234.80","1,240.60","1,247.40","1,225.20",138.83K,-0.48%,217.199
2010-06-22,"1,240.80","1,233.30","1,244.00","1,233.00",122.71K,0.01%,217.199
2010-06-21,"1,240.70","1,261.20","1,266.50","1,231.60",154.61K,-1.40%,217.199
2010-06-18,"1,258.30","1,247.60","1,263.70","1,243.10",115.42K,0.77%,217.199
2010-06-17,"1,248.70","1,231.60","1,252.80","1,231.00",140.09K,1.48%,217.199
2010-06-16,"1,230.50","1,236.10","1,239.50","1,228.30",83.67K,-0.32%,217.199
2010-06-15,"1,234.40","1,223.00","1,238.50","1,221.10",104.40K,0.81%,217.199
2010-06-14,"1,224.50","1,229.30","1,235.90","1,217.50",97.23K,-0.46%,217.199
2010-06-11,"1,230.20","1,218.80","1,232.40","1,218.10",80.17K,0.65%,217.199
2010-06-10,"1,222.20","1,234.40","1,236.00","1,216.20",118.69K,-0.63%,217.199
2010-06-09,"1,229.90","1,237.10","1,242.60","1,223.10",125.49K,-1.26%,217.199
2010-06-08,"1,245.60","1,242.60","1,254.50","1,235.00",143.92K,0.39%,217.199
2010-06-07,"1,240.80","1,221.10","1,246.70","1,212.10",154.99K,1.90%,217.199
2010-06-04,"1,217.70","1,208.50","1,222.00","1,198.10",139.93K,0.64%,217.199
2010-06-03,"1,210.00","1,225.20","1,226.50","1,202.40",115.43K,-1.03%,217.199
2010-06-02,"1,222.60","1,227.70","1,228.90","1,215.00",90.25K,-0.35%,217.199
2010-05-31,"1,226.90","1,216.70","1,230.60","1,211.60",107.41K,0.98%,217.29
2010-05-28,"1,215.00","1,213.40","1,217.30","1,203.80",96.00K,0.05%,217.29
2010-05-27,"1,214.40","1,213.50","1,220.60","1,207.40",138.27K,0.08%,217.29
2010-05-26,"1,213.40","1,203.80","1,216.90","1,201.00",237.50K,1.29%,217.29
2010-05-25,"1,198.00","1,192.40","1,204.50","1,185.20",218.49K,0.34%,217.29
2010-05-24,"1,194.00","1,178.10","1,197.30","1,176.80",181.60K,1.52%,217.29
2010-05-21,"1,176.10","1,183.00","1,188.00","1,166.00",164.81K,-1.05%,217.29
2010-05-20,"1,188.60","1,191.00","1,198.20","1,175.00",217.74K,-0.38%,217.29
2010-05-19,"1,193.10","1,223.80","1,228.20","1,186.60",225.81K,-1.77%,217.29
2010-05-18,"1,214.60","1,223.90","1,229.60","1,206.60",185.97K,-1.10%,217.29
2010-05-17,"1,228.10","1,232.00","1,242.80","1,219.10",166.75K,0.02%,217.29
2010-05-14,"1,227.80","1,233.30","1,249.70","1,217.60",242.40K,-0.11%,217.29
2010-05-13,"1,229.20","1,238.30","1,243.70","1,227.50",163.43K,-1.12%,217.29
